 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr
149,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1319.50000000,997.50000000,1319.50000000,997.50000000,0,1320,998,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1319.50000000,997.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
150,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1271.50000000,991.50000000,1271.50000000,991.50000000,0,1272,992,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1271.50000000,991.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
151,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1265.50000000,1035.50000000,1265.50000000,1035.50000000,0,1266,1036,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1265.50000000,1035.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
152,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1143.50000000,1013.50000000,1143.50000000,1013.50000000,0,1144,1014,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1143.50000000,1013.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
153,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1233.50000000,837.50000000,1233.50000000,837.50000000,0,1234,838,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1233.50000000,837.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
154,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1245.50000000,877.50000000,1245.50000000,877.50000000,0,1246,878,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1245.50000000,877.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
155,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1361.50000000,877.50000000,1361.50000000,877.50000000,0,1362,878,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1361.50000000,877.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
156,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1145.50000000,843.50000000,1145.50000000,843.50000000,0,1146,844,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1145.50000000,843.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
157,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1175.50000000,983.50000000,1175.50000000,983.50000000,0,1176,984,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1175.50000000,983.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
158,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1059.50000000,1115.50000000,1059.50000000,1115.50000000,0,1060,1116,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1059.50000000,1115.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
159,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,481.50000000,915.50000000,481.50000000,915.50000000,0,482,916,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,481.50000000,915.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
160,MAR55S3C2R2_VLPAGR_20_o-1.roi:MAR55S3C2R2_VLPAGR_20_o-1,0,0.00000000,0.00000000,0,0,0,1279.50000000,203.50000000,1279.50000000,203.50000000,0,1280,204,1,1,1.12837917,1.12837917,0,0.00000000,0.00000000,0,0,NaN,NaN,0,0,1279.50000000,203.50000000,0.00000000,0,0.00000000,0.00000000,NaN,0,255
161,MAR55S3C2R2_VLPAGR_20_o-1.roi,1745723,0.00000000,0.00000000,0,0,0,774.50000000,563.50000000,774.50000000,563.50000000,5352,0,0,1549,1127,1747.85932974,1271.68332125,0,0.76586635,1915.60173314,0,0,NaN,NaN,0,0,0.00000000,0.00000000,143.96163145,1127.00000000,1.37444543,0.72756617,1.00000000,0,255
